number_people,date,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour,Date.only
36,2016-05-19 16:31:57-07:00,59517,3,0,0,63,0,0,5,16,2016-05-19
36,2016-05-19 16:42:09-07:00,60129,3,0,0,63,0,0,5,16,2016-05-19
33,2016-05-19 16:52:18-07:00,60738,3,0,0,63,0,0,5,16,2016-05-19
37,2016-05-19 17:02:31-07:00,61351,3,0,0,61,0,0,5,17,2016-05-19
40,2016-05-19 17:12:45-07:00,61965,3,0,0,61,0,0,5,17,2016-05-19
38,2016-05-19 17:22:59-07:00,62579,3,0,0,61,0,0,5,17,2016-05-19
50,2016-05-19 17:33:14-07:00,63194,3,0,0,61,0,0,5,17,2016-05-19
47,2016-05-19 17:43:34-07:00,63814,3,0,0,61,0,0,5,17,2016-05-19
41,2016-05-19 17:53:47-07:00,64427,3,0,0,61,0,0,5,17,2016-05-19
43,2016-05-19 18:04:00-07:00,65040,3,0,0,57,0,0,5,18,2016-05-19
32,2016-05-19 18:14:20-07:00,65660,3,0,0,57,0,0,5,18,2016-05-19
40,2016-05-19 18:24:36-07:00,66276,3,0,0,57,0,0,5,18,2016-05-19
38,2016-05-19 18:34:48-07:00,66888,3,0,0,57,0,0,5,18,2016-05-19
31,2016-05-19 18:44:55-07:00,67495,3,0,0,57,0,0,5,18,2016-05-19
25,2016-05-19 18:55:01-07:00,68101,3,0,0,57,0,0,5,18,2016-05-19
32,2016-05-19 19:05:10-07:00,68710,3,0,0,57,0,0,5,19,2016-05-19
31,2016-05-19 19:15:21-07:00,69321,3,0,0,57,0,0,5,19,2016-05-19
36,2016-05-19 19:25:29-07:00,69929,3,0,0,57,0,0,5,19,2016-05-19
34,2016-05-19 19:35:40-07:00,70540,3,0,0,57,0,0,5,19,2016-05-19
39,2016-05-19 19:45:47-07:00,71147,3,0,0,57,0,0,5,19,2016-05-19
34,2016-05-19 19:55:54-07:00,71754,3,0,0,57,0,0,5,19,2016-05-19
42,2016-05-19 20:06:07-07:00,72367,3,0,0,57.67,0,0,5,20,2016-05-19
36,2016-05-19 20:16:20-07:00,72980,3,0,0,57.67,0,0,5,20,2016-05-19
36,2016-05-19 20:26:31-07:00,73591,3,0,0,57.67,0,0,5,20,2016-05-19
34,2016-05-19 20:36:42-07:00,74202,3,0,0,57.67,0,0,5,20,2016-05-19
33,2016-05-19 20:46:54-07:00,74814,3,0,0,57.67,0,0,5,20,2016-05-19
33,2016-05-19 20:57:06-07:00,75426,3,0,0,57.67,0,0,5,20,2016-05-19
9,2016-05-20 07:00:10-07:00,25210,4,0,0,54.76,0,0,5,7,2016-05-20
9,2016-05-20 07:10:13-07:00,25813,4,0,0,54.76,0,0,5,7,2016-05-20
7,2016-05-20 07:20:14-07:00,26414,4,0,0,54.76,0,0,5,7,2016-05-20
13,2016-05-20 07:30:17-07:00,27017,4,0,0,54.76,0,0,5,7,2016-05-20
12,2016-05-20 07:40:29-07:00,27629,4,0,0,54.76,0,0,5,7,2016-05-20
14,2016-05-20 07:50:32-07:00,28232,4,0,0,54.76,0,0,5,7,2016-05-20
22,2016-05-20 08:00:35-07:00,28835,4,0,0,55.24,0,0,5,8,2016-05-20
14,2016-05-20 08:10:38-07:00,29438,4,0,0,55.24,0,0,5,8,2016-05-20
23,2016-05-20 08:20:42-07:00,30042,4,0,0,55.24,0,0,5,8,2016-05-20
21,2016-05-20 08:30:47-07:00,30647,4,0,0,55.24,0,0,5,8,2016-05-20
25,2016-05-20 08:40:53-07:00,31253,4,0,0,55.24,0,0,5,8,2016-05-20
23,2016-05-20 08:51:10-07:00,31870,4,0,0,55.24,0,0,5,8,2016-05-20
26,2016-05-20 09:01:15-07:00,32475,4,0,0,56.28,0,0,5,9,2016-05-20
26,2016-05-20 09:11:20-07:00,33080,4,0,0,56.28,0,0,5,9,2016-05-20
13,2016-05-20 09:21:27-07:00,33687,4,0,0,56.28,0,0,5,9,2016-05-20
14,2016-05-20 09:31:32-07:00,34292,4,0,0,56.28,0,0,5,9,2016-05-20
22,2016-05-20 09:41:37-07:00,34897,4,0,0,56.28,0,0,5,9,2016-05-20
22,2016-05-20 09:51:43-07:00,35503,4,0,0,56.28,0,0,5,9,2016-05-20
25,2016-05-20 10:01:49-07:00,36109,4,0,0,56.7,0,0,5,10,2016-05-20
24,2016-05-20 10:11:56-07:00,36716,4,0,0,56.7,0,0,5,10,2016-05-20
23,2016-05-20 10:22:03-07:00,37323,4,0,0,56.7,0,0,5,10,2016-05-20
19,2016-05-20 10:32:10-07:00,37930,4,0,0,56.7,0,0,5,10,2016-05-20
19,2016-05-20 10:42:15-07:00,38535,4,0,0,56.7,0,0,5,10,2016-05-20
29,2016-05-20 10:52:22-07:00,39142,4,0,0,56.7,0,0,5,10,2016-05-20
18,2016-05-20 11:02:30-07:00,39750,4,0,0,57.43,0,0,5,11,2016-05-20
19,2016-05-20 11:12:34-07:00,40354,4,0,0,57.43,0,0,5,11,2016-05-20
28,2016-05-20 11:22:38-07:00,40958,4,0,0,57.43,0,0,5,11,2016-05-20
19,2016-05-20 11:32:41-07:00,41561,4,0,0,57.43,0,0,5,11,2016-05-20
20,2016-05-20 11:42:45-07:00,42165,4,0,0,57.43,0,0,5,11,2016-05-20
19,2016-05-20 11:52:49-07:00,42769,4,0,0,57.43,0,0,5,11,2016-05-20
30,2016-05-20 12:02:55-07:00,43375,4,0,0,57.15,0,0,5,12,2016-05-20
27,2016-05-20 12:13:00-07:00,43980,4,0,0,57.15,0,0,5,12,2016-05-20
29,2016-05-20 12:23:06-07:00,44586,4,0,0,57.15,0,0,5,12,2016-05-20
33,2016-05-20 12:33:13-07:00,45193,4,0,0,57.15,0,0,5,12,2016-05-20
22,2016-05-20 12:43:18-07:00,45798,4,0,0,57.15,0,0,5,12,2016-05-20
28,2016-05-20 12:53:23-07:00,46403,4,0,0,57.15,0,0,5,12,2016-05-20
24,2016-05-20 13:03:41-07:00,47021,4,0,0,57.94,0,0,5,13,2016-05-20
25,2016-05-20 13:13:48-07:00,47628,4,0,0,57.94,0,0,5,13,2016-05-20
21,2016-05-20 13:23:55-07:00,48235,4,0,0,57.94,0,0,5,13,2016-05-20
17,2016-05-20 13:33:57-07:00,48837,4,0,0,57.94,0,0,5,13,2016-05-20
18,2016-05-20 13:44:01-07:00,49441,4,0,0,57.94,0,0,5,13,2016-05-20
24,2016-05-20 13:54:05-07:00,50045,4,0,0,57.94,0,0,5,13,2016-05-20
25,2016-05-20 14:04:11-07:00,50651,4,0,0,56.51,0,0,5,14,2016-05-20
24,2016-05-20 14:14:15-07:00,51255,4,0,0,56.51,0,0,5,14,2016-05-20
26,2016-05-20 14:24:21-07:00,51861,4,0,0,56.51,0,0,5,14,2016-05-20
20,2016-05-20 14:34:26-07:00,52466,4,0,0,56.51,0,0,5,14,2016-05-20
18,2016-05-20 14:44:30-07:00,53070,4,0,0,56.51,0,0,5,14,2016-05-20
22,2016-05-20 14:54:35-07:00,53675,4,0,0,56.51,0,0,5,14,2016-05-20
23,2016-05-20 15:04:43-07:00,54283,4,0,0,57,0,0,5,15,2016-05-20
22,2016-05-20 15:14:48-07:00,54888,4,0,0,57,0,0,5,15,2016-05-20
25,2016-05-20 15:24:53-07:00,55493,4,0,0,57,0,0,5,15,2016-05-20
25,2016-05-20 15:35:01-07:00,56101,4,0,0,57,0,0,5,15,2016-05-20
18,2016-05-20 15:45:05-07:00,56705,4,0,0,57,0,0,5,15,2016-05-20
27,2016-05-20 15:55:12-07:00,57312,4,0,0,57,0,0,5,15,2016-05-20
27,2016-05-20 16:05:19-07:00,57919,4,0,0,57,0,0,5,16,2016-05-20
23,2016-05-20 16:15:26-07:00,58526,4,0,0,57,0,0,5,16,2016-05-20
26,2016-05-20 16:25:36-07:00,59136,4,0,0,57,0,0,5,16,2016-05-20
30,2016-05-20 16:35:51-07:00,59751,4,0,0,57,0,0,5,16,2016-05-20
39,2016-05-20 16:46:07-07:00,60367,4,0,0,57,0,0,5,16,2016-05-20
33,2016-05-20 16:56:30-07:00,60990,4,0,0,57,0,0,5,16,2016-05-20
33,2016-05-20 17:06:46-07:00,61606,4,0,0,57,0,0,5,17,2016-05-20
36,2016-05-20 17:16:56-07:00,62216,4,0,0,57,0,0,5,17,2016-05-20
37,2016-05-20 17:27:07-07:00,62827,4,0,0,57,0,0,5,17,2016-05-20
35,2016-05-20 17:37:14-07:00,63434,4,0,0,57,0,0,5,17,2016-05-20
31,2016-05-20 17:47:21-07:00,64041,4,0,0,57,0,0,5,17,2016-05-20
37,2016-05-20 17:57:26-07:00,64646,4,0,0,57,0,0,5,17,2016-05-20
33,2016-05-20 18:07:35-07:00,65255,4,0,0,57,0,0,5,18,2016-05-20
31,2016-05-20 18:17:41-07:00,65861,4,0,0,57,0,0,5,18,2016-05-20
23,2016-05-20 18:27:48-07:00,66468,4,0,0,57,0,0,5,18,2016-05-20
29,2016-05-20 18:37:54-07:00,67074,4,0,0,57,0,0,5,18,2016-05-20
28,2016-05-20 18:47:59-07:00,67679,4,0,0,57,0,0,5,18,2016-05-20
25,2016-05-20 18:58:03-07:00,68283,4,0,0,57,0,0,5,18,2016-05-20
31,2016-05-20 19:08:07-07:00,68887,4,0,0,55.69,0,0,5,19,2016-05-20
24,2016-05-20 19:18:13-07:00,69493,4,0,0,55.69,0,0,5,19,2016-05-20
31,2016-05-20 19:28:18-07:00,70098,4,0,0,55.69,0,0,5,19,2016-05-20
35,2016-05-20 19:38:28-07:00,70708,4,0,0,55.69,0,0,5,19,2016-05-20
32,2016-05-20 19:48:41-07:00,71321,4,0,0,55.69,0,0,5,19,2016-05-20
32,2016-05-20 19:58:52-07:00,71932,4,0,0,55.69,0,0,5,19,2016-05-20
25,2016-05-20 20:09:00-07:00,72540,4,0,0,55.49,0,0,5,20,2016-05-20
21,2016-05-20 20:19:04-07:00,73144,4,0,0,55.49,0,0,5,20,2016-05-20
19,2016-05-20 20:29:09-07:00,73749,4,0,0,55.49,0,0,5,20,2016-05-20
24,2016-05-20 20:39:14-07:00,74354,4,0,0,55.49,0,0,5,20,2016-05-20
24,2016-05-20 20:49:18-07:00,74958,4,0,0,55.49,0,0,5,20,2016-05-20
26,2016-05-20 20:59:21-07:00,75561,4,0,0,55.49,0,0,5,20,2016-05-20
1,2016-05-21 07:01:01-07:00,25261,5,1,0,55.24,0,0,5,7,2016-05-21
2,2016-05-21 07:11:02-07:00,25862,5,1,0,55.24,0,0,5,7,2016-05-21
1,2016-05-21 07:21:03-07:00,26463,5,1,0,55.24,0,0,5,7,2016-05-21
2,2016-05-21 07:31:04-07:00,27064,5,1,0,55.24,0,0,5,7,2016-05-21
1,2016-05-21 07:41:05-07:00,27665,5,1,0,55.24,0,0,5,7,2016-05-21
3,2016-05-21 07:51:06-07:00,28266,5,1,0,55.24,0,0,5,7,2016-05-21
7,2016-05-21 08:01:07-07:00,28867,5,1,0,56.24,0,0,5,8,2016-05-21
7,2016-05-21 08:11:08-07:00,29468,5,1,0,56.24,0,0,5,8,2016-05-21
6,2016-05-21 08:21:10-07:00,30070,5,1,0,56.24,0,0,5,8,2016-05-21
10,2016-05-21 08:31:12-07:00,30672,5,1,0,56.24,0,0,5,8,2016-05-21
10,2016-05-21 08:41:15-07:00,31275,5,1,0,56.24,0,0,5,8,2016-05-21
12,2016-05-21 08:51:18-07:00,31878,5,1,0,56.24,0,0,5,8,2016-05-21
19,2016-05-21 09:01:20-07:00,32480,5,1,0,56.45,0,0,5,9,2016-05-21
25,2016-05-21 09:11:23-07:00,33083,5,1,0,56.45,0,0,5,9,2016-05-21
15,2016-05-21 09:21:26-07:00,33686,5,1,0,56.45,0,0,5,9,2016-05-21
17,2016-05-21 09:31:29-07:00,34289,5,1,0,56.45,0,0,5,9,2016-05-21
12,2016-05-21 09:41:32-07:00,34892,5,1,0,56.45,0,0,5,9,2016-05-21
15,2016-05-21 09:51:33-07:00,35493,5,1,0,56.45,0,0,5,9,2016-05-21
16,2016-05-21 10:01:35-07:00,36095,5,1,0,56.93,0,0,5,10,2016-05-21
15,2016-05-21 10:11:38-07:00,36698,5,1,0,56.93,0,0,5,10,2016-05-21
21,2016-05-21 10:21:40-07:00,37300,5,1,0,56.93,0,0,5,10,2016-05-21
19,2016-05-21 10:31:48-07:00,37908,5,1,0,56.93,0,0,5,10,2016-05-21
13,2016-05-21 10:41:54-07:00,38514,5,1,0,56.93,0,0,5,10,2016-05-21
18,2016-05-21 10:52:00-07:00,39120,5,1,0,56.93,0,0,5,10,2016-05-21
18,2016-05-21 11:02:06-07:00,39726,5,1,0,57.9,0,0,5,11,2016-05-21
20,2016-05-21 11:12:12-07:00,40332,5,1,0,57.9,0,0,5,11,2016-05-21
17,2016-05-21 11:22:17-07:00,40937,5,1,0,57.9,0,0,5,11,2016-05-21
22,2016-05-21 11:32:22-07:00,41542,5,1,0,57.9,0,0,5,11,2016-05-21
27,2016-05-21 11:42:28-07:00,42148,5,1,0,57.9,0,0,5,11,2016-05-21
25,2016-05-21 11:52:34-07:00,42754,5,1,0,57.9,0,0,5,11,2016-05-21
14,2016-05-21 12:02:39-07:00,43359,5,1,0,58.69,0,0,5,12,2016-05-21
20,2016-05-21 12:12:42-07:00,43962,5,1,0,58.69,0,0,5,12,2016-05-21
18,2016-05-21 12:22:45-07:00,44565,5,1,0,58.69,0,0,5,12,2016-05-21
19,2016-05-21 12:32:49-07:00,45169,5,1,0,58.69,0,0,5,12,2016-05-21
22,2016-05-21 12:42:52-07:00,45772,5,1,0,58.69,0,0,5,12,2016-05-21
26,2016-05-21 12:52:58-07:00,46378,5,1,0,58.69,0,0,5,12,2016-05-21
18,2016-05-21 13:03:05-07:00,46985,5,1,0,58.56,0,0,5,13,2016-05-21
24,2016-05-21 13:13:09-07:00,47589,5,1,0,58.56,0,0,5,13,2016-05-21
20,2016-05-21 13:23:12-07:00,48192,5,1,0,58.56,0,0,5,13,2016-05-21
26,2016-05-21 13:33:19-07:00,48799,5,1,0,58.56,0,0,5,13,2016-05-21
22,2016-05-21 13:43:30-07:00,49410,5,1,0,58.56,0,0,5,13,2016-05-21
25,2016-05-21 13:53:40-07:00,50020,5,1,0,58.56,0,0,5,13,2016-05-21
25,2016-05-21 14:03:47-07:00,50627,5,1,0,60,0,0,5,14,2016-05-21
22,2016-05-21 14:13:55-07:00,51235,5,1,0,60,0,0,5,14,2016-05-21
30,2016-05-21 14:24:06-07:00,51846,5,1,0,60,0,0,5,14,2016-05-21
29,2016-05-21 14:34:21-07:00,52461,5,1,0,60,0,0,5,14,2016-05-21
28,2016-05-21 14:44:28-07:00,53068,5,1,0,60,0,0,5,14,2016-05-21
26,2016-05-21 14:54:33-07:00,53673,5,1,0,60,0,0,5,14,2016-05-21
19,2016-05-21 15:04:41-07:00,54281,5,1,0,60,0,0,5,15,2016-05-21
17,2016-05-21 15:14:44-07:00,54884,5,1,0,60,0,0,5,15,2016-05-21
20,2016-05-21 15:24:47-07:00,55487,5,1,0,60,0,0,5,15,2016-05-21
19,2016-05-21 15:34:51-07:00,56091,5,1,0,60,0,0,5,15,2016-05-21
21,2016-05-21 15:44:56-07:00,56696,5,1,0,60,0,0,5,15,2016-05-21
22,2016-05-21 15:55:00-07:00,57300,5,1,0,60,0,0,5,15,2016-05-21
25,2016-05-21 16:05:04-07:00,57904,5,1,0,56.97,0,0,5,16,2016-05-21
23,2016-05-21 16:15:10-07:00,58510,5,1,0,56.97,0,0,5,16,2016-05-21
28,2016-05-21 16:25:15-07:00,59115,5,1,0,56.97,0,0,5,16,2016-05-21
20,2016-05-21 16:35:20-07:00,59720,5,1,0,56.97,0,0,5,16,2016-05-21
22,2016-05-21 16:45:26-07:00,60326,5,1,0,56.97,0,0,5,16,2016-05-21
26,2016-05-21 16:55:32-07:00,60932,5,1,0,56.97,0,0,5,16,2016-05-21
23,2016-05-21 17:05:38-07:00,61538,5,1,0,56.97,0,0,5,17,2016-05-21
21,2016-05-21 17:15:46-07:00,62146,5,1,0,56.97,0,0,5,17,2016-05-21
15,2016-05-21 17:25:50-07:00,62750,5,1,0,56.97,0,0,5,17,2016-05-21
17,2016-05-21 17:35:52-07:00,63352,5,1,0,56.97,0,0,5,17,2016-05-21
22,2016-05-21 17:45:56-07:00,63956,5,1,0,56.97,0,0,5,17,2016-05-21
18,2016-05-21 17:55:58-07:00,64558,5,1,0,56.97,0,0,5,17,2016-05-21
18,2016-05-21 18:06:02-07:00,65162,5,1,0,56.97,0,0,5,18,2016-05-21
21,2016-05-21 18:16:05-07:00,65765,5,1,0,56.97,0,0,5,18,2016-05-21
17,2016-05-21 18:26:08-07:00,66368,5,1,0,56.97,0,0,5,18,2016-05-21
26,2016-05-21 18:36:11-07:00,66971,5,1,0,56.97,0,0,5,18,2016-05-21
13,2016-05-21 18:46:14-07:00,67574,5,1,0,56.97,0,0,5,18,2016-05-21
19,2016-05-21 18:56:16-07:00,68176,5,1,0,56.97,0,0,5,18,2016-05-21
30,2016-05-21 19:06:22-07:00,68782,5,1,0,56.97,0,0,5,19,2016-05-21
21,2016-05-21 19:16:26-07:00,69386,5,1,0,56.97,0,0,5,19,2016-05-21
26,2016-05-21 19:26:30-07:00,69990,5,1,0,56.97,0,0,5,19,2016-05-21
22,2016-05-21 19:36:37-07:00,70597,5,1,0,56.97,0,0,5,19,2016-05-21
19,2016-05-21 19:46:41-07:00,71201,5,1,0,56.97,0,0,5,19,2016-05-21
16,2016-05-21 19:56:46-07:00,71806,5,1,0,56.97,0,0,5,19,2016-05-21
17,2016-05-21 20:06:50-07:00,72410,5,1,0,56.45,0,0,5,20,2016-05-21
19,2016-05-21 20:16:55-07:00,73015,5,1,0,56.45,0,0,5,20,2016-05-21
21,2016-05-21 20:27:01-07:00,73621,5,1,0,56.45,0,0,5,20,2016-05-21
16,2016-05-21 20:37:09-07:00,74229,5,1,0,56.45,0,0,5,20,2016-05-21
18,2016-05-21 20:47:13-07:00,74833,5,1,0,56.45,0,0,5,20,2016-05-21
23,2016-05-21 20:57:17-07:00,75437,5,1,0,56.45,0,0,5,20,2016-05-21
1,2016-05-22 07:08:41-07:00,25721,6,1,0,55.97,0,0,5,7,2016-05-22
1,2016-05-22 07:18:41-07:00,26321,6,1,0,55.97,0,0,5,7,2016-05-22
2,2016-05-22 07:28:42-07:00,26922,6,1,0,55.97,0,0,5,7,2016-05-22
2,2016-05-22 07:38:43-07:00,27523,6,1,0,55.97,0,0,5,7,2016-05-22
0,2016-05-22 07:48:44-07:00,28124,6,1,0,55.97,0,0,5,7,2016-05-22
2,2016-05-22 07:58:44-07:00,28724,6,1,0,55.97,0,0,5,7,2016-05-22
5,2016-05-22 08:08:45-07:00,29325,6,1,0,56.24,0,0,5,8,2016-05-22
4,2016-05-22 08:18:46-07:00,29926,6,1,0,56.24,0,0,5,8,2016-05-22
8,2016-05-22 08:28:47-07:00,30527,6,1,0,56.24,0,0,5,8,2016-05-22
10,2016-05-22 08:38:52-07:00,31132,6,1,0,56.24,0,0,5,8,2016-05-22
11,2016-05-22 08:48:55-07:00,31735,6,1,0,56.24,0,0,5,8,2016-05-22
11,2016-05-22 08:58:58-07:00,32338,6,1,0,56.24,0,0,5,8,2016-05-22
17,2016-05-22 09:08:59-07:00,32939,6,1,0,56.73,0,0,5,9,2016-05-22
22,2016-05-22 09:19:06-07:00,33546,6,1,0,56.73,0,0,5,9,2016-05-22
14,2016-05-22 09:29:10-07:00,34150,6,1,0,56.73,0,0,5,9,2016-05-22
14,2016-05-22 09:39:13-07:00,34753,6,1,0,56.73,0,0,5,9,2016-05-22
14,2016-05-22 09:49:16-07:00,35356,6,1,0,56.73,0,0,5,9,2016-05-22
10,2016-05-22 09:59:18-07:00,35958,6,1,0,56.73,0,0,5,9,2016-05-22
8,2016-05-22 10:09:19-07:00,36559,6,1,0,57.93,0,0,5,10,2016-05-22
5,2016-05-22 10:19:21-07:00,37161,6,1,0,57.93,0,0,5,10,2016-05-22
16,2016-05-22 10:29:22-07:00,37762,6,1,0,57.93,0,0,5,10,2016-05-22
12,2016-05-22 10:39:25-07:00,38365,6,1,0,57.93,0,0,5,10,2016-05-22
15,2016-05-22 10:49:28-07:00,38968,6,1,0,57.93,0,0,5,10,2016-05-22
17,2016-05-22 10:59:31-07:00,39571,6,1,0,57.93,0,0,5,10,2016-05-22
20,2016-05-22 11:09:34-07:00,40174,6,1,0,59.17,0,0,5,11,2016-05-22
16,2016-05-22 11:19:38-07:00,40778,6,1,0,59.17,0,0,5,11,2016-05-22
15,2016-05-22 11:29:44-07:00,41384,6,1,0,59.17,0,0,5,11,2016-05-22
16,2016-05-22 11:39:46-07:00,41986,6,1,0,59.17,0,0,5,11,2016-05-22
14,2016-05-22 11:49:51-07:00,42591,6,1,0,59.17,0,0,5,11,2016-05-22
17,2016-05-22 11:59:56-07:00,43196,6,1,0,59.17,0,0,5,11,2016-05-22
19,2016-05-22 12:10:03-07:00,43803,6,1,0,60.23,0,0,5,12,2016-05-22
15,2016-05-22 12:20:07-07:00,44407,6,1,0,60.23,0,0,5,12,2016-05-22
17,2016-05-22 12:30:09-07:00,45009,6,1,0,60.23,0,0,5,12,2016-05-22
14,2016-05-22 12:40:13-07:00,45613,6,1,0,60.23,0,0,5,12,2016-05-22
14,2016-05-22 12:50:15-07:00,46215,6,1,0,60.23,0,0,5,12,2016-05-22
16,2016-05-22 13:00:18-07:00,46818,6,1,0,59.91,0,0,5,13,2016-05-22
18,2016-05-22 13:10:21-07:00,47421,6,1,0,59.91,0,0,5,13,2016-05-22
23,2016-05-22 13:20:24-07:00,48024,6,1,0,59.91,0,0,5,13,2016-05-22
24,2016-05-22 13:30:28-07:00,48628,6,1,0,59.91,0,0,5,13,2016-05-22
26,2016-05-22 13:40:32-07:00,49232,6,1,0,59.91,0,0,5,13,2016-05-22
19,2016-05-22 13:50:39-07:00,49839,6,1,0,59.91,0,0,5,13,2016-05-22
22,2016-05-22 14:00:44-07:00,50444,6,1,0,59.61,0,0,5,14,2016-05-22
18,2016-05-22 14:10:48-07:00,51048,6,1,0,59.61,0,0,5,14,2016-05-22
25,2016-05-22 14:20:52-07:00,51652,6,1,0,59.61,0,0,5,14,2016-05-22
17,2016-05-22 14:30:56-07:00,52256,6,1,0,59.61,0,0,5,14,2016-05-22
16,2016-05-22 14:40:59-07:00,52859,6,1,0,59.61,0,0,5,14,2016-05-22
19,2016-05-22 14:51:01-07:00,53461,6,1,0,59.61,0,0,5,14,2016-05-22
11,2016-05-22 15:01:05-07:00,54065,6,1,0,59.61,0,0,5,15,2016-05-22
17,2016-05-22 15:11:07-07:00,54667,6,1,0,59.61,0,0,5,15,2016-05-22
16,2016-05-22 15:21:10-07:00,55270,6,1,0,59.61,0,0,5,15,2016-05-22
12,2016-05-22 15:31:13-07:00,55873,6,1,0,59.61,0,0,5,15,2016-05-22
13,2016-05-22 15:41:15-07:00,56475,6,1,0,59.61,0,0,5,15,2016-05-22
17,2016-05-22 15:51:18-07:00,57078,6,1,0,59.61,0,0,5,15,2016-05-22
10,2016-05-22 16:01:20-07:00,57680,6,1,0,59.61,0,0,5,16,2016-05-22
13,2016-05-22 16:11:22-07:00,58282,6,1,0,59.61,0,0,5,16,2016-05-22
11,2016-05-22 16:21:24-07:00,58884,6,1,0,59.61,0,0,5,16,2016-05-22
16,2016-05-22 16:31:26-07:00,59486,6,1,0,59.61,0,0,5,16,2016-05-22
17,2016-05-22 16:41:28-07:00,60088,6,1,0,59.61,0,0,5,16,2016-05-22
18,2016-05-22 16:51:31-07:00,60691,6,1,0,59.61,0,0,5,16,2016-05-22
23,2016-05-22 17:01:34-07:00,61294,6,1,0,59.61,0,0,5,17,2016-05-22
23,2016-05-22 17:11:39-07:00,61899,6,1,0,59.61,0,0,5,17,2016-05-22
29,2016-05-22 17:21:42-07:00,62502,6,1,0,59.61,0,0,5,17,2016-05-22
29,2016-05-22 17:31:47-07:00,63107,6,1,0,59.61,0,0,5,17,2016-05-22
33,2016-05-22 17:41:53-07:00,63713,6,1,0,59.61,0,0,5,17,2016-05-22
23,2016-05-22 17:51:59-07:00,64319,6,1,0,59.61,0,0,5,17,2016-05-22
30,2016-05-22 18:02:04-07:00,64924,6,1,0,58.97,0,0,5,18,2016-05-22
29,2016-05-22 18:12:08-07:00,65528,6,1,0,58.97,0,0,5,18,2016-05-22
20,2016-05-22 18:22:12-07:00,66132,6,1,0,58.97,0,0,5,18,2016-05-22
20,2016-05-22 18:32:16-07:00,66736,6,1,0,58.97,0,0,5,18,2016-05-22
17,2016-05-22 18:42:19-07:00,67339,6,1,0,58.97,0,0,5,18,2016-05-22
17,2016-05-22 18:52:23-07:00,67943,6,1,0,58.97,0,0,5,18,2016-05-22
19,2016-05-22 19:02:26-07:00,68546,6,1,0,57.22,0,0,5,19,2016-05-22
19,2016-05-22 19:12:31-07:00,69151,6,1,0,57.22,0,0,5,19,2016-05-22
19,2016-05-22 19:22:36-07:00,69756,6,1,0,57.22,0,0,5,19,2016-05-22
23,2016-05-22 19:32:40-07:00,70360,6,1,0,57.22,0,0,5,19,2016-05-22
20,2016-05-22 19:42:43-07:00,70963,6,1,0,57.22,0,0,5,19,2016-05-22
19,2016-05-22 19:52:50-07:00,71570,6,1,0,57.22,0,0,5,19,2016-05-22
14,2016-05-22 20:02:55-07:00,72175,6,1,0,57.22,0,0,5,20,2016-05-22
15,2016-05-22 20:13:00-07:00,72780,6,1,0,57.22,0,0,5,20,2016-05-22
17,2016-05-22 20:23:03-07:00,73383,6,1,0,57.22,0,0,5,20,2016-05-22
14,2016-05-22 20:33:07-07:00,73987,6,1,0,57.22,0,0,5,20,2016-05-22
19,2016-05-22 20:43:10-07:00,74590,6,1,0,57.22,0,0,5,20,2016-05-22
27,2016-05-22 20:53:13-07:00,75193,6,1,0,57.22,0,0,5,20,2016-05-22
9,2016-05-23 07:05:23-07:00,25523,0,0,0,56.33,0,0,5,7,2016-05-23
13,2016-05-23 07:15:26-07:00,26126,0,0,0,56.33,0,0,5,7,2016-05-23
14,2016-05-23 07:25:29-07:00,26729,0,0,0,56.33,0,0,5,7,2016-05-23
13,2016-05-23 07:35:33-07:00,27333,0,0,0,56.33,0,0,5,7,2016-05-23
15,2016-05-23 07:45:39-07:00,27939,0,0,0,56.33,0,0,5,7,2016-05-23
10,2016-05-23 07:55:42-07:00,28542,0,0,0,56.33,0,0,5,7,2016-05-23
17,2016-05-23 08:05:45-07:00,29145,0,0,0,57.61,0,0,5,8,2016-05-23
12,2016-05-23 08:15:51-07:00,29751,0,0,0,57.61,0,0,5,8,2016-05-23
13,2016-05-23 08:25:56-07:00,30356,0,0,0,57.61,0,0,5,8,2016-05-23
23,2016-05-23 08:35:59-07:00,30959,0,0,0,57.61,0,0,5,8,2016-05-23
15,2016-05-23 08:46:04-07:00,31564,0,0,0,57.61,0,0,5,8,2016-05-23
28,2016-05-23 08:56:12-07:00,32172,0,0,0,57.61,0,0,5,8,2016-05-23
27,2016-05-23 09:06:22-07:00,32782,0,0,0,57.91,0,0,5,9,2016-05-23
19,2016-05-23 09:16:28-07:00,33388,0,0,0,57.91,0,0,5,9,2016-05-23
17,2016-05-23 09:26:33-07:00,33993,0,0,0,57.91,0,0,5,9,2016-05-23
22,2016-05-23 09:36:37-07:00,34597,0,0,0,57.91,0,0,5,9,2016-05-23
23,2016-05-23 09:46:44-07:00,35204,0,0,0,57.91,0,0,5,9,2016-05-23
25,2016-05-23 09:56:49-07:00,35809,0,0,0,57.91,0,0,5,9,2016-05-23
30,2016-05-23 10:06:53-07:00,36413,0,0,0,59.14,0,0,5,10,2016-05-23
33,2016-05-23 10:16:58-07:00,37018,0,0,0,59.14,0,0,5,10,2016-05-23
19,2016-05-23 10:27:02-07:00,37622,0,0,0,59.14,0,0,5,10,2016-05-23
